event_id,upstream_model_family,model_family,representation_seed,decision_seed,investor_group,contrast,comparison,baseline,expressed_reason_comparison,expressed_reason_baseline,expressed_reason_delta,uncertainty_frame_comparison,uncertainty_frame_baseline,uncertainty_frame_delta,composite_reasoning_comparison,composite_reasoning_baseline,composite_reasoning_delta
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,1,1,retail,T3_minus_T2,T3,T2,0.14035106674711598,0.10233469435645949,0.038016372390656486,0.177357243704726,0.13867566602296313,0.03868157768176286,0.12605268859338672,0.08127387043844707,0.044778818154939656
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,1,1,retail,T4_minus_T2,T4,T2,0.049007103225623794,0.10233469435645949,-0.0533275911308357,0.22330872382861103,0.13867566602296313,0.0846330578056479,0.043943751121263565,0.08127387043844707,-0.037330119317183504
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,1,1,retail,T4_minus_T3,T4,T3,0.049007103225623794,0.14035106674711598,-0.09134396352149218,0.22330872382861103,0.177357243704726,0.04595148012388503,0.043943751121263565,0.12605268859338672,-0.08210893747212317
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,1,1,institutional,T3_minus_T2,T3,T2,0.1271966993938775,0.06153950272722919,0.06565719666664832,0.20819394634330715,0.18817772790648826,0.02001621843681889,0.11754839336512153,0.05257173410371132,0.06497665926141022
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,1,1,institutional,T4_minus_T2,T4,T2,0.07720750494729839,0.06153950272722919,0.0156680022200692,0.1996507045512515,0.18817772790648826,0.011472976644763239,0.07721398111199891,0.05257173410371132,0.024642247008287592
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,1,1,institutional,T4_minus_T3,T4,T3,0.07720750494729839,0.1271966993938775,-0.04998919444657912,0.1996507045512515,0.20819394634330715,-0.00854324179205565,0.07721398111199891,0.11754839336512153,-0.04033441225312262
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,all_profiles,T3_minus_T2,T3,T2,0.09840694584339987,0.1023730893513168,-0.003966143507916922,0.1667749060883204,0.18674231133333097,-0.01996740524501056,0.07944061714971427,0.0859001694877834,-0.006459552338069122
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,all_profiles,T4_minus_T2,T4,T2,0.05834677215034555,0.1023730893513168,-0.04402631720097125,0.20162395595567956,0.18674231133333097,0.014881644622348589,0.05681839948897863,0.0859001694877834,-0.02908176999880477
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,all_profiles,T4_minus_T3,T4,T3,0.05834677215034555,0.09840694584339987,-0.04006017369305433,0.20162395595567956,0.1667749060883204,0.03484904986735915,0.05681839948897863,0.07944061714971427,-0.022622217660735647
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,retail,T3_minus_T2,T3,T2,0.11706411482961471,0.11649903350763674,0.0005650813219779671,0.14465609437006618,0.18859118283622947,-0.043935088466163286,0.08927801405987441,0.08944874420327305,-0.00017073014339863413
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,retail,T4_minus_T2,T4,T2,0.049007103225623794,0.11649903350763674,-0.06749193028201295,0.22330872382861103,0.18859118283622947,0.03471754099238156,0.043943751121263565,0.08944874420327305,-0.04550499308200948
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,retail,T4_minus_T3,T4,T3,0.049007103225623794,0.11706411482961471,-0.06805701160399091,0.22330872382861103,0.14465609437006618,0.07865262945854484,0.043943751121263565,0.08927801405987441,-0.04533426293861085
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,institutional,T3_minus_T2,T3,T2,0.09300972511254263,0.09084557614358037,0.0021641489689622623,0.1706027276695669,0.21438450889513586,-0.043781781225568944,0.08338190605872291,0.08067065353339482,0.002711252525328084
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,institutional,T4_minus_T2,T4,T2,0.07720750494729839,0.09084557614358037,-0.013638071196281978,0.1996507045512515,0.21438450889513586,-0.014733804343884355,0.07721398111199891,0.08067065353339482,-0.003456672421395912
evt_0028,qwen3-235b-a22b,qwen3-235b-a22b,2,1,institutional,T4_minus_T3,T4,T3,0.07720750494729839,0.09300972511254263,-0.01580222016524424,0.1996507045512515,0.1706027276695669,0.02904797688168459,0.07721398111199891,0.08338190605872291,-0.006167924946723996
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,all_profiles,T3_minus_T2,T3,T2,0.14807859796406195,0.12348969873523383,0.02458889922882812,0.18604081353164156,0.15179946582342635,0.034241347708215214,0.12509064160849506,0.10038251139390938,0.024708130214585677
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,all_profiles,T4_minus_T2,T4,T2,0.04558458569112857,0.12348969873523383,-0.07790511304410526,0.12452614856713241,0.15179946582342635,-0.027273317256293936,0.04614310687641596,0.10038251139390938,-0.05423940451749343
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,all_profiles,T4_minus_T3,T4,T3,0.04558458569112857,0.14807859796406195,-0.10249401227293338,0.12452614856713241,0.18604081353164156,-0.06151466496450915,0.04614310687641596,0.12509064160849506,-0.0789475347320791
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,retail,T3_minus_T2,T3,T2,0.1560643714814194,0.10949480620083078,0.04656956528058863,0.15291542187270477,0.1361838354117754,0.01673158646092937,0.1311082471207374,0.09075024161064908,0.04035800551008832
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,retail,T4_minus_T2,T4,T2,0.03757060558262818,0.10949480620083078,-0.0719242006182026,0.16028158669213177,0.1361838354117754,0.024097751280356378,0.037160610825067074,0.09075024161064908,-0.05358963078558201
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,retail,T4_minus_T3,T4,T3,0.03757060558262818,0.1560643714814194,-0.11849376589879124,0.16028158669213177,0.15291542187270477,0.007366164819427007,0.037160610825067074,0.1311082471207374,-0.09394763629567032
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,institutional,T3_minus_T2,T3,T2,0.15533284056003305,0.15357082156108542,0.0017620189989476231,0.21275496680807895,0.16577727207025109,0.04697769473782787,0.1250898266771264,0.12294691307462428,0.002142913602502114
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,institutional,T4_minus_T2,T4,T2,0.06564030185978725,0.15357082156108542,-0.08793051970129817,0.10579175757250485,0.16577727207025109,-0.05998551449774624,0.0646260091064355,0.12294691307462428,-0.058320903968188786
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,1,1,institutional,T4_minus_T3,T4,T3,0.06564030185978725,0.15533284056003305,-0.0896925387002458,0.10579175757250485,0.21275496680807895,-0.1069632092355741,0.0646260091064355,0.1250898266771264,-0.0604638175706909
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,all_profiles,T3_minus_T2,T3,T2,0.1570950585227554,0.1182694970259375,0.0388255614968179,0.157027393742759,0.16681619555604021,-0.009788801813281206,0.13348267645552736,0.10334184363493683,0.030140832820590532
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,all_profiles,T4_minus_T2,T4,T2,0.04558458569112857,0.1182694970259375,-0.07268491133480894,0.12452614856713241,0.16681619555604021,-0.0422900469889078,0.04614310687641596,0.10334184363493683,-0.05719873675852087
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,all_profiles,T4_minus_T3,T4,T3,0.04558458569112857,0.1570950585227554,-0.11151047283162684,0.12452614856713241,0.157027393742759,-0.032501245175626595,0.04614310687641596,0.13348267645552736,-0.0873395695791114
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,retail,T3_minus_T2,T3,T2,0.18790128435911363,0.09404736383465297,0.09385392052446066,0.18678539436229333,0.16148445495083155,0.025300939411461776,0.166703270466231,0.07971640109204425,0.08698686937418676
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,retail,T4_minus_T2,T4,T2,0.03757060558262818,0.09404736383465297,-0.056476758252024785,0.16028158669213177,0.16148445495083155,-0.0012028682586997796,0.037160610825067074,0.07971640109204425,-0.04255579026697718
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,retail,T4_minus_T3,T4,T3,0.03757060558262818,0.18790128435911363,-0.15033067877648545,0.16028158669213177,0.18678539436229333,-0.026503807670161555,0.037160610825067074,0.166703270466231,-0.12954265964116393
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,institutional,T3_minus_T2,T3,T2,0.1694011743089138,0.10999518425281936,0.05940599005609444,0.16832982816200723,0.1674964034478867,0.0008334247141205398,0.13638468519181177,0.09614284399946431,0.04024184119234746
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,institutional,T4_minus_T2,T4,T2,0.06564030185978725,0.10999518425281936,-0.044354882393032105,0.10579175757250485,0.1674964034478867,-0.06170464587538184,0.0646260091064355,0.09614284399946431,-0.03151683489302881
evt_0029,claude-sonnet-4.5,claude-sonnet-4.5,2,1,institutional,T4_minus_T3,T4,T3,0.06564030185978725,0.1694011743089138,-0.10376087244912655,0.10579175757250485,0.16832982816200723,-0.06253807058950238,0.0646260091064355,0.13638468519181177,-0.07175867608537627
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,all_profiles,T3_minus_T2,T3,T2,0.18555181898856596,0.11794691563555493,0.06760490335301103,0.21476023647286877,0.1605137884241198,0.05424644804874895,0.1265605377613409,0.08818563205799106,0.03837490570334985
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,all_profiles,T4_minus_T2,T4,T2,0.12896423162233692,0.11794691563555493,0.01101731598678199,0.18715043860671457,0.1605137884241198,0.026636650182594757,0.10343561952818434,0.08818563205799106,0.01524998747019328
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,all_profiles,T4_minus_T3,T4,T3,0.12896423162233692,0.18555181898856596,-0.05658758736622904,0.18715043860671457,0.21476023647286877,-0.027609797866154195,0.10343561952818434,0.1265605377613409,-0.02312491823315657
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,retail,T3_minus_T2,T3,T2,0.20871113651541506,0.10906674685438224,0.09964438966103283,0.23053476789805258,0.2031385578880484,0.02739621001000417,0.1460718124762276,0.0816907356612054,0.06438107681502221
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,retail,T4_minus_T2,T4,T2,0.12914330455827475,0.10906674685438224,0.02007655770389251,0.17740202902573074,0.2031385578880484,-0.02573652886231767,0.09855659214408091,0.0816907356612054,0.016865856482875516
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,retail,T4_minus_T3,T4,T3,0.12914330455827475,0.20871113651541506,-0.07956783195714032,0.17740202902573074,0.23053476789805258,-0.05313273887232184,0.09855659214408091,0.1460718124762276,-0.047515220332146696
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,institutional,T3_minus_T2,T3,T2,0.2150498269352582,0.12563284039556127,0.08941698653969693,0.23310930167386676,0.14129881065317798,0.09181049102068878,0.13911556459196006,0.09939339715771119,0.039722167434248876
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,institutional,T4_minus_T2,T4,T2,0.12644406324310434,0.12563284039556127,0.0008112228475430638,0.2004635339349086,0.14129881065317798,0.05916472328173061,0.11052181189498246,0.09939339715771119,0.011128414737271275
evt_0029,claude-sonnet-4.5,deepseek-v3.1,1,1,institutional,T4_minus_T3,T4,T3,0.12644406324310434,0.2150498269352582,-0.08860576369215387,0.2004635339349086,0.23310930167386676,-0.032645767738958165,0.11052181189498246,0.13911556459196006,-0.0285937526969776
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,all_profiles,T3_minus_T2,T3,T2,0.1970158006902987,0.1812983790816673,0.015717421608631404,0.21360458086050185,0.19711205238643892,0.016492528474062934,0.12889407492743374,0.12646266335234552,0.0024314115750882215
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,all_profiles,T4_minus_T2,T4,T2,0.12896423162233692,0.1812983790816673,-0.05233414745933038,0.18715043860671457,0.19711205238643892,-0.009961613779724349,0.10343561952818434,0.12646266335234552,-0.02302704382416118
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,all_profiles,T4_minus_T3,T4,T3,0.12896423162233692,0.1970158006902987,-0.06805156906796178,0.18715043860671457,0.21360458086050185,-0.026454142253787283,0.10343561952818434,0.12889407492743374,-0.025458455399249402
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,retail,T3_minus_T2,T3,T2,0.19010688279432705,0.19834616701035404,-0.008239284216026987,0.23982185975572692,0.21287302230397237,0.026948837451754554,0.13362040889277146,0.13722021672206397,-0.003599807829292506
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,retail,T4_minus_T2,T4,T2,0.12914330455827475,0.19834616701035404,-0.0692028624520793,0.17740202902573074,0.21287302230397237,-0.03547099327824163,0.09855659214408091,0.13722021672206397,-0.03866362457798306
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,retail,T4_minus_T3,T4,T3,0.12914330455827475,0.19010688279432705,-0.06096357823605231,0.17740202902573074,0.23982185975572692,-0.062419830729996184,0.09855659214408091,0.13362040889277146,-0.03506381674869055
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,institutional,T3_minus_T2,T3,T2,0.1968339106696444,0.14905525049479282,0.04777866017485158,0.2042859379980711,0.18094571389010577,0.023340224107965324,0.11486554920582874,0.10416648475317107,0.01069906445265767
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,institutional,T4_minus_T2,T4,T2,0.12644406324310434,0.14905525049479282,-0.02261118725168848,0.2004635339349086,0.18094571389010577,0.01951782004480282,0.11052181189498246,0.10416648475317107,0.00635532714181139
evt_0029,claude-sonnet-4.5,deepseek-v3.1,2,1,institutional,T4_minus_T3,T4,T3,0.12644406324310434,0.1968339106696444,-0.07038984742654006,0.2004635339349086,0.2042859379980711,-0.0038224040631625045,0.11052181189498246,0.11486554920582874,-0.0043437373108462796
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,all_profiles,T3_minus_T2,T3,T2,0.09992504765440792,0.08460695424549244,0.015318093408915476,0.14965846056628992,0.19755362521779696,-0.04789516465150703,0.08991176496114231,0.07335134945710264,0.016560415504039666
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,all_profiles,T4_minus_T2,T4,T2,0.11954371133399246,0.08460695424549244,0.03493675708850001,0.12783513066415078,0.19755362521779696,-0.06971849455364618,0.09492789828492716,0.07335134945710264,0.021576548827824518
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,all_profiles,T4_minus_T3,T4,T3,0.11954371133399246,0.09992504765440792,0.019618663679584536,0.12783513066415078,0.14965846056628992,-0.021823329902139144,0.09492789828492716,0.08991176496114231,0.005016133323784852
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,retail,T3_minus_T2,T3,T2,0.07906130341549382,0.11914820582204823,-0.04008690240655441,0.12834548039263047,0.2375495008392697,-0.10920402044663924,0.06783280868558884,0.10220649844204643,-0.03437368975645759
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,retail,T4_minus_T2,T4,T2,0.14576670182569568,0.11914820582204823,0.02661849600364745,0.1338044646272842,0.2375495008392697,-0.1037450362119855,0.11677154512418353,0.10220649844204643,0.014565046682137095
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,retail,T4_minus_T3,T4,T3,0.14576670182569568,0.07906130341549382,0.06670539841020186,0.1338044646272842,0.12834548039263047,0.005458984234653741,0.11677154512418353,0.06783280868558884,0.048938736438594685
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,institutional,T3_minus_T2,T3,T2,0.12769330277399663,0.057316751165882786,0.07037655160811385,0.1730510145225469,0.1559608430972165,0.017090171425330397,0.11598292642009456,0.04985978114732437,0.06612314527277019
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,institutional,T4_minus_T2,T4,T2,0.10199731631068237,0.057316751165882786,0.04468056514479959,0.1431552761350513,0.1559608430972165,-0.012805566962165199,0.07956170350518542,0.04985978114732437,0.029701922357861052
evt_0029,claude-sonnet-4.5,gpt-5.2,1,1,institutional,T4_minus_T3,T4,T3,0.10199731631068237,0.12769330277399663,-0.025695986463314252,0.1431552761350513,0.1730510145225469,-0.029895738387495596,0.07956170350518542,0.11598292642009456,-0.03642122291490914
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,all_profiles,T3_minus_T2,T3,T2,0.15781606738215503,0.10698656619742557,0.05082950118472947,0.2506507160439641,0.178267606848407,0.0723831091955571,0.13207407416404263,0.09084409862933368,0.041229975534708946
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,all_profiles,T4_minus_T2,T4,T2,0.11954371133399246,0.10698656619742557,0.012557145136566888,0.12783513066415078,0.178267606848407,-0.050432476184256225,0.09492789828492716,0.09084409862933368,0.004083799655593481
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,all_profiles,T4_minus_T3,T4,T3,0.11954371133399246,0.15781606738215503,-0.03827235604816258,0.12783513066415078,0.2506507160439641,-0.12281558537981332,0.09492789828492716,0.13207407416404263,-0.037146175879115464
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,retail,T3_minus_T2,T3,T2,0.17010745553897572,0.12254130233063237,0.04756615320834334,0.28017634715250594,0.20238795339422316,0.07778839375828278,0.14817393302285117,0.11070010185143976,0.03747383117141141
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,retail,T4_minus_T2,T4,T2,0.14576670182569568,0.12254130233063237,0.023225399495063304,0.1338044646272842,0.20238795339422316,-0.06858348876693895,0.11677154512418353,0.11070010185143976,0.006071443272743768
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,retail,T4_minus_T3,T4,T3,0.14576670182569568,0.17010745553897572,-0.02434075371328004,0.1338044646272842,0.28017634715250594,-0.14637188252522174,0.11677154512418353,0.14817393302285117,-0.031402387898667644
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,institutional,T3_minus_T2,T3,T2,0.16468797011290706,0.09671737327340636,0.0679705968395007,0.2837110230610382,0.18786088146285765,0.09585014159818053,0.13265713532738888,0.0791480243789729,0.05350911094841597
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,institutional,T4_minus_T2,T4,T2,0.10199731631068237,0.09671737327340636,0.005279943037276011,0.1431552761350513,0.18786088146285765,-0.04470560532780635,0.07956170350518542,0.0791480243789729,0.0004136791262125128
evt_0029,claude-sonnet-4.5,gpt-5.2,2,1,institutional,T4_minus_T3,T4,T3,0.10199731631068237,0.16468797011290706,-0.06269065380222469,0.1431552761350513,0.2837110230610382,-0.14055574692598688,0.07956170350518542,0.13265713532738888,-0.05309543182220346
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,all_profiles,T3_minus_T2,T3,T2,0.14657705869830137,0.11786858037648809,0.02870847832181328,0.15594937689596391,0.15666420664132585,-0.000714829745361939,0.1196207264603979,0.09756942898573963,0.02205129747465827
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,all_profiles,T4_minus_T2,T4,T2,0.06376572378996437,0.11786858037648809,-0.05410285658652372,0.1684474879053996,0.15666420664132585,0.011783281264073742,0.04657696751557006,0.09756942898573963,-0.050992461470169566
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,all_profiles,T4_minus_T3,T4,T3,0.06376572378996437,0.14657705869830137,-0.082811334908337,0.1684474879053996,0.15594937689596391,0.01249811100943568,0.04657696751557006,0.1196207264603979,-0.07304375894482784
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,retail,T3_minus_T2,T3,T2,0.15748084653648337,0.10360787132265752,0.05387297521382585,0.16544958017813108,0.15852038662830104,0.006929193549830043,0.12121371817771183,0.08215294928597011,0.03906076889174172
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,retail,T4_minus_T2,T4,T2,0.07173700202689316,0.10360787132265752,-0.031870869295764354,0.21015402147640005,0.15852038662830104,0.05163363484809902,0.052525368776439076,0.08215294928597011,-0.029627580509531036
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,retail,T4_minus_T3,T4,T3,0.07173700202689316,0.15748084653648337,-0.0857438445095902,0.21015402147640005,0.16544958017813108,0.044704441298268977,0.052525368776439076,0.12121371817771183,-0.06868834940127275
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,institutional,T3_minus_T2,T3,T2,0.16190841996381228,0.12741864462179356,0.03448977534201872,0.17252229173583047,0.1618414959308434,0.01068079580498707,0.13826377814127588,0.10913541761026656,0.029128360531009326
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,institutional,T4_minus_T2,T4,T2,0.061699689906300204,0.12741864462179356,-0.06571895471549336,0.15931100940867318,0.1618414959308434,-0.002530486522170222,0.04540204257394994,0.10913541761026656,-0.06373337503631663
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,1,1,institutional,T4_minus_T3,T4,T3,0.061699689906300204,0.16190841996381228,-0.10020873005751207,0.15931100940867318,0.17252229173583047,-0.013211282327157292,0.04540204257394994,0.13826377814127588,-0.09286173556732594
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,all_profiles,T3_minus_T2,T3,T2,0.14461658701903082,0.09715007590454423,0.04746651111448659,0.18328088561222539,0.12347273477911425,0.05980815083311114,0.11229763941498533,0.07987981574537986,0.03241782366960547
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,all_profiles,T4_minus_T2,T4,T2,0.06376572378996437,0.09715007590454423,-0.033384352114579866,0.1684474879053996,0.12347273477911425,0.04497475312628535,0.04657696751557006,0.07987981574537986,-0.0333028482298098
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,all_profiles,T4_minus_T3,T4,T3,0.06376572378996437,0.14461658701903082,-0.08085086322906646,0.1684474879053996,0.18328088561222539,-0.01483339770682579,0.04657696751557006,0.11229763941498533,-0.06572067189941527
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,retail,T3_minus_T2,T3,T2,0.16831641462694522,0.11424549855098597,0.05407091607595925,0.20686649371665683,0.11491731145201804,0.09194918226463879,0.13263961043981068,0.08809437543215475,0.044545235007655934
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,retail,T4_minus_T2,T4,T2,0.07173700202689316,0.11424549855098597,-0.042508496524092804,0.21015402147640005,0.11491731145201804,0.09523671002438201,0.052525368776439076,0.08809437543215475,-0.03556900665571567
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,retail,T4_minus_T3,T4,T3,0.07173700202689316,0.16831641462694522,-0.09657941260005205,0.21015402147640005,0.20686649371665683,0.003287527759743225,0.052525368776439076,0.13263961043981068,-0.08011424166337161
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,institutional,T3_minus_T2,T3,T2,0.13667794210890366,0.09917871465542816,0.0374992274534755,0.17529272488564485,0.1623500143075978,0.01294271057804705,0.10141341232749614,0.08888481697338137,0.012528595354114769
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,institutional,T4_minus_T2,T4,T2,0.061699689906300204,0.09917871465542816,-0.037479024749127954,0.15931100940867318,0.1623500143075978,-0.0030390048989246132,0.04540204257394994,0.08888481697338137,-0.04348277439943143
evt_0029,claude-sonnet-4.5,qwen3-235b-a22b,2,1,institutional,T4_minus_T3,T4,T3,0.061699689906300204,0.13667794210890366,-0.07497825220260346,0.15931100940867318,0.17529272488564485,-0.015981715476971664,0.04540204257394994,0.10141341232749614,-0.056011369753546196
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,all_profiles,T3_minus_T2,T3,T2,0.1462136569694786,0.1425725014516097,0.0036411555178688937,0.19073673393521062,0.13491828462832425,0.05581844930688637,0.1198316706459658,0.11946315361002795,0.0003685170359378487
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,all_profiles,T4_minus_T2,T4,T2,0.04558458569112857,0.1425725014516097,-0.09698791576048114,0.12452614856713241,0.13491828462832425,-0.01039213606119184,0.04614310687641596,0.11946315361002795,-0.07332004673361199
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,all_profiles,T4_minus_T3,T4,T3,0.04558458569112857,0.1462136569694786,-0.10062907127835004,0.12452614856713241,0.19073673393521062,-0.06621058536807821,0.04614310687641596,0.1198316706459658,-0.07368856376954984
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,retail,T3_minus_T2,T3,T2,0.1321713811226202,0.15437103630778362,-0.022199655185163425,0.18331488373479368,0.15855522217840823,0.024759661556385454,0.10946192571802883,0.12416354837650984,-0.014701622658481003
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,retail,T4_minus_T2,T4,T2,0.03757060558262818,0.15437103630778362,-0.11680043072515545,0.16028158669213177,0.15855522217840823,0.001726364513723544,0.037160610825067074,0.12416354837650984,-0.08700293755144275
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,retail,T4_minus_T3,T4,T3,0.03757060558262818,0.1321713811226202,-0.09460077553999202,0.16028158669213177,0.18331488373479368,-0.02303329704266191,0.037160610825067074,0.10946192571802883,-0.07230131489296177
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,institutional,T3_minus_T2,T3,T2,0.17304476215157252,0.16327573427213965,0.009769027879432873,0.21341921776445819,0.1323806671569925,0.08103855060746568,0.13787108634697975,0.13934749389843712,-0.001476407551457365
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,institutional,T4_minus_T2,T4,T2,0.06564030185978725,0.16327573427213965,-0.0976354324123524,0.10579175757250485,0.1323806671569925,-0.02658890958448766,0.0646260091064355,0.13934749389843712,-0.07472148479200162
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,1,1,institutional,T4_minus_T3,T4,T3,0.06564030185978725,0.17304476215157252,-0.10740446029178527,0.10579175757250485,0.21341921776445819,-0.10762746019195334,0.0646260091064355,0.13787108634697975,-0.07324507724054426
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,2,1,all_profiles,T3_minus_T2,T3,T2,0.15757928812816235,0.15671460701581824,0.0008646811123441123,0.16238522148790052,0.1838670357762455,-0.021481814288344975,0.1366106148529279,0.1270790741604733,0.009531540692454599
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,2,1,all_profiles,T4_minus_T2,T4,T2,0.04558458569112857,0.15671460701581824,-0.11113002132468967,0.12452614856713241,0.1838670357762455,-0.05934088720911308,0.04614310687641596,0.1270790741604733,-0.08093596728405733
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,2,1,all_profiles,T4_minus_T3,T4,T3,0.04558458569112857,0.15757928812816235,-0.11199470243703379,0.12452614856713241,0.16238522148790052,-0.03785907292076811,0.04614310687641596,0.1366106148529279,-0.09046750797651193
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,2,1,retail,T3_minus_T2,T3,T2,0.16634698808040113,0.18993129795982397,-0.023584309879422838,0.16757591526927615,0.09214508321207109,0.07543083205720506,0.13540180173110278,0.15242361019979062,-0.017021808468687838
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,2,1,retail,T4_minus_T2,T4,T2,0.03757060558262818,0.18993129795982397,-0.1523606923771958,0.16028158669213177,0.09214508321207109,0.06813650348006069,0.037160610825067074,0.15242361019979062,-0.11526299937472353
evt_0029,qwen3-235b-a22b,claude-sonnet-4.5,2,1,retail,T4_minus_T3,T4,T3,0.03757060558262818,0.16634698808040113,-0.12877638249777296,0.16028158669213177,0.16757591526927615,-0.007294328577144377,0.037160610825067074,0.13540180173110278,-0.0982411909060357
